fecha_publicacion,termino,vistas,text,idioma,polaridad,num_palabras
2022-06-27,lo_bueno_de_iphone,52300,pena esquema rentar iphone poder cambiar año hacer letra chiquito entrada convenio momento banco modelo tendrá pago mensual ejemplo ejemplo modelo iphonir 13 tener 24 mensualidad costar 14300 21500 depender modelo poder pago tener inicio pago llamar pago 25 cobrar inicio depósito terminar 24 mes opción regresar iphone regresar depósito poder renovar él plan quedar comprastar quedar depósito míralo ejemplo mensualidad 14300 decidir quedarte quedar 6600 distir depósito 21000 amazon modelo costar 18500 comprado convenir buscar mes interés esquema renta tome regresar equipo,es,1,83
2023-02-09,lo_bueno_de_ipn,160,preguntar carlos azar bro valer pena estudiar ingeniería mecatrónicar realidad virar automatización inteligencia artificial allá industria ingeniería proceso industrial literal arte allá mecatrónica valer pena acelerar proceso automatización industria estudiar materia va ir va control automatización química proceso industrial graduado va literal dedicartar rubro literal rubro 8 8 8 31 literal poder dedicar rubro ámbito egresar estudié mecatrónicar dedicar distancia dato ir pena literal quieras encontrar trabajo politécnico oportunidad difícil pasar examen minera respuesta seguir valer pena rubro automatización inteligencia artificial distancia dato esperar servir síguemir tiktoks,es,1,87
2024-07-02,lo_bueno_de_iphone,39900,cosa podrás iphone número 1 toca botón central jala abajo estarás bajar pantalla función único iphonir número 2 apretar botón inicio abrir apple wallet ayudar pago contacto número 3 junto iphonir podrás compartir archivo necesidad abrir aéreo gracias actualización ios 17 único iphonir,es,1,43
2024-06-05,lo_malo_de_ipn,408,acabir recibir iphone 13 pro max cliente cambiar únicamente baglass quebrar cambiar baglass mirar trabajo mirar bonito detallito reiniciar 3 minuto recomeir cambiar baglass cambiar cargasa completo problema acompáñamir efecto iphone reiniciar panic full significar dispositivo reiniciar momento probar puerto carga efectivamente funcionar suerte cliente cambia baglass iphone calentar ver expuesto laser dañar dañar baseband dañar puerto carga cosa ocasión irreparable cambié baglass cambié cargasa completo,es,1,66
2024-11-01,lo_malo_de_ipn,6617,enseñar activar apple intelligence paso paso méxico io 18 disponible posibilidad apple intelligence usar él méxico seguir sencillo paso tener verificar tengar versión io ir configuración general actualización software disponible dar él actualizar realizar actualización tener iphonir versión inglés apple intelligence inglés momento irnos general idioma región tener idioma agregar idioma inglés idioma principal iphone dar continuar cambiar idioma inglés atrás general buscar apple intelligence selecciona lenguaje cambiar él inglés unidos seleccionado atrás cambiar lenguaje listo aparecer opción unir yo lista espera apple intelligence presionar entrar lista espera proceso inmediato tardar hora sistema avisar disponible aprobar lista espera vas poder prender apple intelligence traer apple intelligence tién seguir paso continuación seguistar sencillo paso vas apple intelligence ver increíble importante recordartir apple intelligence disponible iphonir 15 pro 15 pro max línea iphonir 16 modelo ipad mac modelo m1 iphone listo poder empezar apple intelligence inglés disponible español esperar semana,es,1,148
2024-10-28,crítica_de,16000,marx jesús ir comunista jesús responder multipliqué pan pobre ranz mem persona derecha publicar jajajajajar enteir él inteligente mateo 19-20 21 jesús joven perfecto anda vendo ver pobre tesoro cielo seguir luca vender bien dar pobre proveer bolsa desgastar acumulen tesoro inabotable cielo ladrón destruir alguien poseer bien material ver hermano pasar necesidad compasión amor dios habitar luca venir anunciar pobre proclamar libertad cautivo vista ciego libertad oprimido hecho cristiano prácticamente vivir comunismo vender propiedad bien repartir necesidad sonar decir marx procapitalista libertario digan querer jesús ejemplo ideología andar gritar vivir cristo onda ideología jesús alejado apoyar capitalismo jesús dser pez hombre enseñar él pescar comer vida siquiera jesús proverbio chino busquensir personaje justificar idea capitalista jesús adecuado fácil probr agarrar jesús bandera,es,1,123
2023-12-01,lo_bueno_de_ipn,8,educación cambiar repentino obligar pandemia institución educativo tener gana intención brinco virtualidad tecnología información computación digitalización aplicar herramienta enseñanza animar paso brinco pandemia afortunadamente cosa positivo empujar,es,1,27
2023-06-17,lo_malo_de_ipn,6303,6 razón bloquear cancelar examen admisión ypn línea número 1 plantación identidad persona hacer examen número 2 hablar interactuar persona examen mostrar frente cámara estar cámara cerca número 3 interactuar red social implicar preguntar él alguien resolver x reactivo grupo facebook whatsapp telegram número 4 extracción parcial examen admisión tomar foto subir él red social número 5 ausencia encuentr rango cámara examen admisión número 6 bloqueo cámara micrófono significar vear imagen desconectar servir etc. hazme sección comentario cancelar examen admisión razón comentame justo injusto,es,1,84
2024-12-09,crítica_de,10800,cubro acné evento salir protector solar utilacer base stylauder double wear salir normal utilacer protector solar color size flex color ayudar tapar disimular granito base literalmente quedar único utilizar evento gustar utilizar base ayudar tapar considerar construible poner notar traer base traer base notar traer base piel porcelana piel decir él queda dejar cobertura medio poner poquito finalacer stick corrector pigmento nude hacer él granito ver quedar rojo maquillaje ayudarte tapar granito contener ácido alicílico ayudar taparlo eliminar él tiempo dejar manchita rojo stick corrector quedar piel notar finalizar utilizo tinta color poner poquito quedar totalmente pálido quedar notar sacné producto magia acné piel quedar 10 10,es,1,107
2023-06-05,crítica_de,13200,arsenal aliviana vermoso andir placo tirir bebi copia,es,1,8
2022-03-03,crítica_de,277,soler prejuicio libro filosofía difícil leer difícil comprender difícil ver crítica razón puro filósofo immanuel kant querer leer analicemos párrafo libro difícil prólogo edición crítica razón pura escrito immanuel kant leer pluma kant difícil entender filósofo kant razón humano destino singular campo conocimiento hallar él acosado cuestión rechazar plantear naturaleza razón detengámono coma perro kant razón humano acá pequeño humano pequeño humano razón cerebro cabeza particular destino singular particular distinguir ser vivo animal planta particular singular campo conocimiento hallar él acosado perseguido cuestión rechazar plantear naturaleza razón persona razón razón razón presentar momento vida persona filósofo cuestión evitar cuestión evitar rechazar presentar momento vida cuestión básico filosofía ente libertad muerte vida muerte amor justicia etcétera pregunta profundo filosofía filosofía referir cansir referencia libro crítica razón pura criticar humano razón humano ser responder sobrepasar facultad pregunta humano naturaleza naturaleza razón responder respuesta definitivo pregunta allá razón respuesta pregunta inmenso cabran razón humano sentido kant menciona crítica razón puro crítica razón humano cuestión inevitablemente responder respuesta parrafo crítica razón puro,es,1,168
2023-02-17,lo_bueno_de_ipn,30300,ciencia minuto instituto politécnico nacional doctoro explicar minuto meter satélite lata subsección mecánica dedicar diseñar estructura container probeta diseñar mecanismo caída estabilizar cámara electrónico encargar diseño manufactura placa acabar ensambio explicar caer estilo cumbreír misión necesitar prototipo llegar casa utilizar caída modelo sencillo casa ver funcionar satélite encontrarer trasero switch alimentar sistema energía funcionamiento lógica programación estar recapitular dato estación terreno diseñado comportamiento satélite altitud temperatura presión cocter ypn aerospacial ciencia técnica servicio,es,1,73
2023-05-23,debate_de,151900,hombre golpear mujer comunicación línea hola ana anteana merlín militante colectivo amalajuntar ho él merlina gracia contactarte contame motivo llamar compañera llamar enojada llamar debatir dobre tema reconocer influencia enorme vo debatir adoran gracia sintonia merlina gracias palabra comunicarte contame tema concreto decís querés debatir gusto mirar imaginar coincidir vo ponés violencia género violencia hombre absolutamente merlina coincidimos hombre pegar mujer cobarde miserable saber pensar vo crees idea vo desprestas ayudar violencia género reproducir contrario decir querés explallo porqué decime idea supuestamente referí cuasi acusación decís ejemplo género construcción social mujer hombre igual mujer hombre igual merlina cosa lindo naturaleza hombre mujer igual razón vo crees reproducís discursito igual siglo siglo sistema impulso hombre proveedor fuerte trabajador mujer descasa sumincha madre etcétera descubrir imposición tema patriarcal realidad persona hombre mujer ok vo arrancastar comunicación hablar violencia género violencia hombre mujer básicamente motivo llamado ok ok perfecto hombre mujer exactamente igual diferencia diferencia meda construcción social hombre golpear mujer merlinar hombre golpear mujer diferencia golpe cualquiera violencia género merlina violencia género nombre hombre premisa implicar tipo superioridad hombre probablemente refier superioridad biológico tirar basura mito autopercepción vo crees superioridad biológico merlina hombre mujer muscular ejemplo machitir agredir merlina favor discutir término vo planteaste tema accedí debate decime ejemplo gustar diversidad reñigar diversidad hombre mujer merlina estar corto ok frustrar discusión,es,1,219
